Group,ReturnYear,Component,Gear,Mesh,n,Age,Prop,GroupType,StockRecruit,Region,HatcheryWild,ReportingGroup_ESSN,ReportingGroup_NSN,ReportingGroup_MS,GearMesh
LittleSusitna,1994,Escapement,Weir,NA,499,Age1.5,0.004004004004004004,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,1995,Escapement,Weir,NA,475,Age1.5,0.035605289928789426,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2013,Escapement,Weir,NA,242,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2014,Escapement,Weir,NA,108,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
LittleSusitna,2015,Escapement,Weir,NA,272,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,Knik/Turnagain,Cook Inlet other2,Weir
Ninilchik,1997,Escapement,Weir,NA,110,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,1998,Escapement,Weir,NA,460,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,1999,Escapement,Weir,NA,225,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2000,Escapement,Weir,NA,278,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2001,Escapement,Weir,NA,217,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2002,Escapement,Weir,NA,257,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2003,Escapement,Weir,NA,175,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2004,Escapement,Weir,NA,167,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2005,Escapement,Weir,NA,339,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2006,Escapement,Weir,NA,140,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2007,Escapement,Weir,NA,66,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2008,Escapement,Weir,NA,135,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2009,Escapement,Weir,NA,58,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2010,Escapement,Weir,NA,99,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2011,Escapement,Weir,NA,145,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2012,Escapement,Weir,NA,95,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2013,Escapement,Weir,NA,99,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2014,Escapement,Weir,NA,989,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
Ninilchik,2015,Escapement,Weir,NA,1002,Age1.5,0,Population,TRUE,South,Wild,Cook Inlet other1,Kenai Peninsula,Cook Inlet other2,Weir
NSN,1983,Commercial Harvest,Gill Net,< 6 in,41,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1985,Commercial Harvest,Gill Net,< 6 in,40,Age1.5,0.025641025641025644,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1986,Commercial Harvest,Gill Net,< 6 in,900,Age1.5,0.010856958762886598,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1987,Commercial Harvest,Gill Net,< 6 in,675,Age1.5,0.0057121868546682,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1988,Commercial Harvest,Gill Net,< 6 in,477,Age1.5,0.0032709339774557164,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1989,Commercial Harvest,Gill Net,< 6 in,672,Age1.5,0.012499999999999999,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1990,Commercial Harvest,Gill Net,< 6 in,707,Age1.5,0.013058336838506724,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1991,Commercial Harvest,Gill Net,< 6 in,623,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1996,Commercial Harvest,Gill Net,< 6 in,82,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1997,Commercial Harvest,Gill Net,< 6 in,98,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1998,Commercial Harvest,Gill Net,< 6 in,262,Age1.5,0.004048582995951417,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,1999,Commercial Harvest,Gill Net,< 6 in,200,Age1.5,0.005050505050505051,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2000,Commercial Harvest,Gill Net,< 6 in,370,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2014,Commercial Harvest,Gill Net,< 6 in,568,Age1.5,0.017,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
NSN,2015,Commercial Harvest,Gill Net,< 6 in,725,Age1.5,0.0010000000000000002,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
Theodore,2012,Escapement,Weir,NA,247,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Theodore,2013,Escapement,Weir,NA,192,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Theodore,2014,Escapement,Weir,NA,29,Age1.5,0,Population,TRUE,North,Wild,Cook Inlet other1,UCI Northwest,West/Susitna,Weir
Tyonek,2014,Subsistence Harvest,Gill Net,< 6 in,136,Age1.5,0.058941058941058944,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
Tyonek,2015,Subsistence Harvest,Gill Net,< 6 in,300,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1980,Commercial Harvest,Gill Net,< 6 in,NA,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1983,Commercial Harvest,Gill Net,< 6 in,330,Age1.5,0.006054490413723511,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1984,Commercial Harvest,Gill Net,< 6 in,225,Age1.5,0.03128153380423814,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
WSSN,1985,Commercial Harvest,Gill Net,< 6 in,308,Age1.5,0,Fishery,FALSE,North,Mixed,NA,NA,NA,< 6 in Gill Net
